,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
318,2021-04-08,233.77312884083662,185.92938250506967,260.19166223815023,233.77312884083662,233.77312884083662,-8.031555135295438,-8.031555135295438,-8.031555135295438,-3.819842178895443,-3.819842178895443,-3.819842178895443,-4.211712956399994,-4.211712956399994,-4.211712956399994,0.0,0.0,0.0,225.74157370554119
319,2021-04-09,234.05686829090487,184.95705173194403,263.38113772734977,234.05686829090487,234.05686829090487,-8.861713688582798,-8.861713688582798,-8.861713688582798,-4.309793508105053,-4.309793508105053,-4.309793508105053,-4.5519201804777465,-4.5519201804777465,-4.5519201804777465,0.0,0.0,0.0,225.19515460232208
320,2021-04-12,234.90808664110972,188.89291699774378,266.6406164805151,234.90808664110972,234.90808664110972,-8.175358632446889,-8.175358632446889,-8.175358632446889,-2.38141692800133,-2.38141692800133,-2.38141692800133,-5.793941704445559,-5.793941704445559,-5.793941704445559,0.0,0.0,0.0,226.73272800866283
321,2021-04-13,235.19182609117797,186.34676006213226,264.7669977014557,235.19182609117797,235.19182609117797,-9.420766702212795,-9.420766702212795,-9.420766702212795,-3.1518684671621156,-3.1518684671621156,-3.1518684671621156,-6.2688982350506794,-6.2688982350506794,-6.2688982350506794,0.0,0.0,0.0,225.77105938896517
322,2021-04-14,235.47556554124628,188.34739154453123,261.9606801867803,235.47556554124628,235.47556554124628,-9.66764308816797,-9.66764308816797,-9.66764308816797,-2.8959758353039944,-2.8959758353039944,-2.8959758353039944,-6.771667252863976,-6.771667252863976,-6.771667252863976,0.0,0.0,0.0,225.8079224530783
323,2021-04-15,235.75930499131454,189.40743122924746,264.30823103297257,235.75930499131454,235.75930499131454,-11.1228541224856,-11.1228541224856,-11.1228541224856,-3.8198421789003643,-3.8198421789003643,-3.8198421789003643,-7.303011943585236,-7.303011943585236,-7.303011943585236,0.0,0.0,0.0,224.63645086882894
324,2021-04-16,236.04304444138282,187.58674781289952,262.08134902452554,236.04304444138282,236.04304444138282,-12.175002889950317,-12.175002889950317,-12.175002889950317,-4.30979350809177,-4.30979350809177,-4.30979350809177,-7.865209381858548,-7.865209381858548,-7.865209381858548,0.0,0.0,0.0,223.8680415514325
325,2021-04-19,236.8942627915876,188.58026673411277,262.9670072653251,236.8942627915876,236.8942627915876,-12.160640854269364,-12.160640854269364,-12.160640854269364,-2.381416928000722,-2.381416928000722,-2.381416928000722,-9.77922392626864,-9.77922392626864,-9.77922392626864,0.0,0.0,0.0,224.73362193731825
326,2021-04-20,237.17800224165586,190.96629213839606,262.2818561234354,237.17800224165586,237.17800224165586,-13.663933339752266,-13.663933339752266,-13.663933339752266,-3.1518684671648174,-3.1518684671648174,-3.1518684671648174,-10.512064872587448,-10.512064872587448,-10.512064872587448,0.0,0.0,0.0,223.51406890190358
327,2021-04-21,237.46174169172411,186.15550163616385,261.05811568909394,237.46174169172411,237.46174169172411,-14.199270642792907,-14.199270642792907,-14.199270642792907,-2.8959758353049536,-2.8959758353049536,-2.8959758353049536,-11.303294807487953,-11.303294807487953,-11.303294807487953,0.0,0.0,0.0,223.26247104893122
328,2021-04-22,237.74548114179237,184.77233622079996,259.3025350569669,237.74548114179237,237.74548114179237,-15.979515831129966,-15.979515831129966,-15.979515831129966,-3.819842178901782,-3.819842178901782,-3.819842178901782,-12.159673652228182,-12.159673652228182,-12.159673652228182,0.0,0.0,0.0,221.7659653106624
329,2021-04-23,238.02922059186065,182.6655255450636,261.686604445643,238.02922059186065,238.02922059186065,-17.397374239017378,-17.397374239017378,-17.397374239017378,-4.3097935080898635,-4.3097935080898635,-4.3097935080898635,-13.087580730927515,-13.087580730927515,-13.087580730927515,0.0,0.0,0.0,220.63184635284327
330,2021-04-26,238.88043894206547,184.61252492720146,258.26836240888997,238.88043894206547,238.88043894206547,-18.73251352367485,-18.73251352367485,-18.73251352367485,-2.381416928017806,-2.381416928017806,-2.381416928017806,-16.351096595657044,-16.351096595657044,-16.351096595657044,0.0,0.0,0.0,220.14792541839063
331,2021-04-27,239.16417839213375,179.79388215775842,255.81977775270389,239.16417839213375,239.16417839213375,-20.760919143720887,-20.760919143720887,-20.760919143720887,-3.151868467154892,-3.151868467154892,-3.151868467154892,-17.609050676565996,-17.609050676565996,-17.609050676565996,0.0,0.0,0.0,218.40325924841287
332,2021-04-28,239.447917842202,182.43990934214105,252.28088702074808,239.447917842202,239.447917842202,-21.84879401326639,-21.84879401326639,-21.84879401326639,-2.895975835303382,-2.895975835303382,-2.895975835303382,-18.952818177963007,-18.952818177963007,-18.952818177963007,0.0,0.0,0.0,217.5991238289356
333,2021-04-29,239.7316572922703,178.70806646693677,253.27982249669753,239.7316572922703,239.7316572922703,-24.199630644628655,-24.199630644628655,-24.199630644628655,-3.819842178889691,-3.819842178889691,-3.819842178889691,-20.37978846573896,-20.37978846573896,-20.37978846573896,0.0,0.0,0.0,215.53202664764166
334,2021-04-30,240.01539674233857,177.91170819887517,253.1355364988748,240.01539674233857,240.01539674233857,-26.19490128330104,-26.19490128330104,-26.19490128330104,-4.3097935080879575,-4.3097935080879575,-4.3097935080879575,-21.88510777521308,-21.88510777521308,-21.88510777521308,0.0,0.0,0.0,213.82049545903752
335,2021-05-03,240.86661509254336,172.27609383198316,249.0650657296554,240.86661509254336,240.86661509254336,-29.169709385213473,-29.169709385213473,-29.169709385213473,-2.381416928017197,-2.381416928017197,-2.381416928017197,-26.78829245719627,-26.78829245719627,-26.78829245719627,0.0,0.0,0.0,211.69690570732988
336,2021-05-04,241.1503545426116,171.97275082547804,245.8399802233127,241.1503545426116,241.1503545426116,-31.66499394303475,-31.66499394303475,-31.66499394303475,-3.1518684671575947,-3.1518684671575947,-3.1518684671575947,-28.513125475877153,-28.513125475877153,-28.513125475877153,0.0,0.0,0.0,209.48536059957686
337,2021-05-05,241.4340939926799,168.81997486496385,242.91114625827421,241.4340939926799,241.4340939926799,-33.15486469336741,-33.15486469336741,-33.15486469336741,-2.8959758353047613,-2.8959758353047613,-2.8959758353047613,-30.258888858062644,-30.258888858062644,-30.258888858062644,0.0,0.0,0.0,208.27922929931248
338,2021-05-06,241.7178334427482,169.66336413230107,242.79420723609707,241.7178334427482,241.7178334427482,-35.82837386515793,-35.82837386515793,-35.82837386515793,-3.81984217889111,-3.81984217889111,-3.81984217889111,-32.00853168626682,-32.00853168626682,-32.00853168626682,0.0,0.0,0.0,205.8894595775903
339,2021-05-07,242.00157289281645,166.84874736212575,240.19396743717934,242.00157289281645,242.00157289281645,-38.0535879153976,-38.0535879153976,-38.0535879153976,-4.309793508074674,-4.309793508074674,-4.309793508074674,-33.74379440732292,-33.74379440732292,-33.74379440732292,0.0,0.0,0.0,203.94798497741886
340,2021-05-10,242.85279124302127,165.69907101887122,238.76263572030894,242.85279124302127,242.85279124302127,-41.05217813586302,-41.05217813586302,-41.05217813586302,-2.3814169279911583,-2.3814169279911583,-2.3814169279911583,-38.67076120787186,-38.67076120787186,-38.67076120787186,0.0,0.0,0.0,201.80061310715826
341,2021-05-11,243.13653069308955,162.34096064925518,237.17505198001749,243.13653069308955,243.13653069308955,-43.30749900078823,-43.30749900078823,-43.30749900078823,-3.151868467160296,-3.151868467160296,-3.151868467160296,-40.155630533627935,-40.155630533627935,-40.155630533627935,0.0,0.0,0.0,199.82903169230133
342,2021-05-12,243.4202701431578,160.89699180533202,235.92142119111477,243.4202701431578,243.4202701431578,-44.426873895111385,-44.426873895111385,-44.426873895111385,-2.8959758353031892,-2.8959758353031892,-2.8959758353031892,-41.530898059808194,-41.530898059808194,-41.530898059808194,0.0,0.0,0.0,198.99339624804642
343,2021-05-13,243.70400959322606,160.25945863079446,235.52756241117822,243.70400959322606,243.70400959322606,-46.59962604104745,-46.59962604104745,-46.59962604104745,-3.8198421788942793,-3.8198421788942793,-3.8198421788942793,-42.77978386215317,-42.77978386215317,-42.77978386215317,0.0,0.0,0.0,197.1043835521786
344,2021-05-14,243.98774904329434,158.06208980865676,233.81902572254094,243.98774904329434,243.98774904329434,-48.197038732448675,-48.197038732448675,-48.197038732448675,-4.309793508072769,-4.309793508072769,-4.309793508072769,-43.88724522437591,-43.88724522437591,-43.88724522437591,0.0,0.0,0.0,195.79071031084567
345,2021-05-17,244.83896734594737,156.98974331001622,232.1410605526195,244.83896734594737,244.83896734594737,-48.62539778392019,-48.62539778392019,-48.62539778392019,-2.3814169279905495,-2.3814169279905495,-2.3814169279905495,-46.24398085592964,-46.24398085592964,-46.24398085592964,0.0,0.0,0.0,196.21356956202717
346,2021-05-18,245.12270678016512,156.87614775788578,234.16975729535307,245.12270678016512,245.12270678016512,-49.83353883110275,-49.83353883110275,-49.83353883110275,-3.1518684671503703,-3.1518684671503703,-3.1518684671503703,-46.68167036395238,-46.68167036395238,-46.68167036395238,0.0,0.0,0.0,195.28916794906237
347,2021-05-19,245.40644621438278,156.40405580187962,233.56141719358882,245.40644621438278,245.40644621438278,-49.83556349240425,-49.83556349240425,-49.83556349240425,-2.8959758353066807,-2.8959758353066807,-2.8959758353066807,-46.93958765709757,-46.93958765709757,-46.93958765709757,0.0,0.0,0.0,195.57088272197853
348,2021-05-20,245.69018564860053,156.8225543674868,234.4575583189916,245.69018564860053,245.69018564860053,-50.83858189129044,-50.83858189129044,-50.83858189129044,-3.8198421788974493,-3.8198421788974493,-3.8198421788974493,-47.018739712392986,-47.018739712392986,-47.018739712392986,0.0,0.0,0.0,194.8516037573101
349,2021-05-21,245.97392508281823,156.24891404960402,231.82261339598,245.97392508281823,245.97392508281823,-51.23292213051216,-51.23292213051216,-51.23292213051216,-4.30979350809987,-4.30979350809987,-4.30979350809987,-46.92312862241229,-46.92312862241229,-46.92312862241229,0.0,0.0,0.0,194.74100295230608
350,2021-05-24,246.8251433854713,161.1031596016277,235.87571081411207,246.8251433854713,246.8251433854713,-48.05136731409851,-48.05136731409851,-48.05136731409851,-2.3814169279987873,-2.3814169279987873,-2.3814169279987873,-45.66995038609972,-45.66995038609972,-45.66995038609972,0.0,0.0,0.0,198.7737760713728
351,2021-05-25,247.10888281968906,162.00884598631865,236.09286942646318,247.10888281968906,247.10888281968906,-48.121910109778646,-48.121910109778646,-48.121910109778646,-3.1518684671530734,-3.1518684671530734,-3.1518684671530734,-44.97004164262557,-44.97004164262557,-44.97004164262557,0.0,0.0,0.0,198.98697270991042
352,2021-05-26,247.39262225390672,161.6489905368266,238.27761149486224,247.39262225390672,247.39262225390672,-47.05018408361737,-47.05018408361737,-47.05018408361737,-2.8959758353029983,-2.8959758353029983,-2.8959758353029983,-44.15420824831436,-44.15420824831436,-44.15420824831436,0.0,0.0,0.0,200.34243817028937
353,2021-05-27,247.67636168812447,164.05122098920782,236.52031235935144,247.67636168812447,247.67636168812447,-47.059735937307785,-47.059735937307785,-47.059735937307785,-3.819842178900619,-3.819842178900619,-3.819842178900619,-43.23989375840717,-43.23989375840717,-43.23989375840717,0.0,0.0,0.0,200.6166257508167
354,2021-05-28,247.96010112234217,164.4388775656536,240.4595623332628,247.96010112234217,247.96010112234217,-46.5553102327163,-46.5553102327163,-46.5553102327163,-4.309793508097964,-4.309793508097964,-4.309793508097964,-42.24551672461834,-42.24551672461834,-42.24551672461834,0.0,0.0,0.0,201.40479088962587
355,2021-06-01,249.09505885921294,169.86334155333674,243.9845575961203,249.09505885921294,249.09505885921294,-40.99647418628952,-40.99647418628952,-40.99647418628952,-3.151868467155123,-3.151868467155123,-3.151868467155123,-37.84460571913439,-37.84460571913439,-37.84460571913439,0.0,0.0,0.0,208.09858467292344
356,2021-06-02,249.37879829343066,171.85935522722266,246.46285607973255,249.37879829343066,249.37879829343066,-39.624780307626686,-39.624780307626686,-39.624780307626686,-2.8959758353039575,-2.8959758353039575,-2.8959758353039575,-36.728804472322736,-36.728804472322736,-36.728804472322736,0.0,0.0,0.0,209.75401798580398
357,2021-06-03,249.66253772764838,170.88130208073986,248.97027491380086,249.66253772764838,249.66253772764838,-39.45879353773706,-39.45879353773706,-39.45879353773706,-3.8198421789020363,-3.8198421789020363,-3.8198421789020363,-35.638951358835016,-35.638951358835016,-35.638951358835016,0.0,0.0,0.0,210.20374418991133
358,2021-06-04,249.94627716186605,175.5653751671729,249.32596846372465,249.94627716186605,249.94627716186605,-38.89795432317562,-38.89795432317562,-38.89795432317562,-4.30979350809037,-4.30979350809037,-4.30979350809037,-34.588160815085246,-34.588160815085246,-34.588160815085246,0.0,0.0,0.0,211.04832283869044
359,2021-06-07,250.7974954645192,180.75243047989542,255.16984921722354,250.7974954645192,250.7974954645192,-34.14930171358877,-34.14930171358877,-34.14930171358877,-2.3814169280152626,-2.3814169280152626,-2.3814169280152626,-31.767884785573507,-31.767884785573507,-31.767884785573507,0.0,0.0,0.0,216.64819375093043
360,2021-06-08,251.08123489873685,179.5860072109871,254.85191841018113,251.08123489873685,251.08123489873685,-34.110754645429544,-34.110754645429544,-34.110754645429544,-3.151868467157825,-3.151868467157825,-3.151868467157825,-30.958886178271715,-30.958886178271715,-30.958886178271715,0.0,0.0,0.0,216.9704802533073
361,2021-06-09,251.3649743329546,182.32959300276792,256.6291826312305,251.3649743329546,251.3649743329546,-33.115324000756516,-33.115324000756516,-33.115324000756516,-2.895975835302386,-2.895975835302386,-2.895975835302386,-30.21934816545412,-30.21934816545412,-30.21934816545412,0.0,0.0,0.0,218.2496503321981
362,2021-06-10,251.6487137671723,180.00077734058692,256.61513407080224,251.6487137671723,251.6487137671723,-33.36777037608387,-33.36777037608387,-33.36777037608387,-3.8198421789069577,-3.8198421789069577,-3.8198421789069577,-29.547928197176912,-29.547928197176912,-29.547928197176912,0.0,0.0,0.0,218.28094339108844
363,2021-06-11,251.93245320139,180.09656952681334,259.89520258105966,251.93245320139,251.93245320139,-33.25079482751176,-33.25079482751176,-33.25079482751176,-4.309793508082775,-4.309793508082775,-4.309793508082775,-28.941001319428988,-28.941001319428988,-28.941001319428988,0.0,0.0,0.0,218.68165837387824
364,2021-06-14,252.78367150404313,184.69685807021563,262.70522431896495,252.78367150404313,252.78367150404313,-29.822861259258076,-29.822861259258076,-29.822861259258076,-2.3814169280146538,-2.3814169280146538,-2.3814169280146538,-27.441444331243417,-27.441444331243417,-27.441444331243417,0.0,0.0,0.0,222.96081024478505
365,2021-06-15,253.0674109382608,187.37644792540652,259.38806478669846,253.0674109382608,253.0674109382608,-30.170824166080354,-30.170824166080354,-30.170824166080354,-3.151868467154213,-3.151868467154213,-3.151868467154213,-27.01895569892614,-27.01895569892614,-27.01895569892614,0.0,0.0,0.0,222.89658677218043
366,2021-06-16,253.35115037247851,185.90811838663723,260.307036132017,253.35115037247851,253.35115037247851,-29.51355119778709,-29.51355119778709,-29.51355119778709,-2.8959758353008134,-2.8959758353008134,-2.8959758353008134,-26.617575362486278,-26.617575362486278,-26.617575362486278,0.0,0.0,0.0,223.83759917469143
367,2021-06-17,253.63488980669618,188.31477317682254,261.72243456097533,253.63488980669618,253.63488980669618,-30.045741958163312,-30.045741958163312,-30.045741958163312,-3.8198421788931154,-3.8198421788931154,-3.8198421788931154,-26.225899779270193,-26.225899779270193,-26.225899779270193,0.0,0.0,0.0,223.58914784853286
368,2021-06-18,253.91862924091393,187.9452918932299,260.81558425995667,253.91862924091393,253.91862924091393,-30.14227549558193,-30.14227549558193,-30.14227549558193,-4.3097935081041845,-4.3097935081041845,-4.3097935081041845,-25.83248198747775,-25.83248198747775,-25.83248198747775,0.0,0.0,0.0,223.776353745332
369,2021-06-21,254.769847543567,189.11784676612848,266.9428871767594,254.769847543567,254.769847543567,-26.91569086685458,-26.91569086685458,-26.91569086685458,-2.3814169280317374,-2.3814169280317374,-2.3814169280317374,-24.534273938822846,-24.534273938822846,-24.534273938822846,0.0,0.0,0.0,227.85415667671242
370,2021-06-22,255.05358697778473,191.72959441784792,262.6544529769219,255.05358697778473,255.05358697778473,-27.182878467609005,-27.182878467609005,-27.182878467609005,-3.1518684671625765,-3.1518684671625765,-3.1518684671625765,-24.03101000044643,-24.03101000044643,-24.03101000044643,0.0,0.0,0.0,227.87070851017572
371,2021-06-23,255.33732641200243,196.3022294998586,267.59895785344315,255.33732641200243,255.33732641200243,-26.37614236977087,-26.37614236977087,-26.37614236977087,-2.8959758353043052,-2.8959758353043052,-2.8959758353043052,-23.48016653446657,-23.48016653446657,-23.48016653446657,0.0,0.0,0.0,228.96118404223157
372,2021-06-24,255.62106584622012,190.085835372109,265.66707696682664,255.62106584622012,255.62106584622012,-26.696625382396835,-26.696625382396835,-26.696625382396835,-3.8198421788962844,-3.8198421788962844,-3.8198421788962844,-22.876783203500548,-22.876783203500548,-22.876783203500548,0.0,0.0,0.0,228.9244404638233
373,2021-06-25,255.9048052804378,192.06869490137043,265.75501185702973,255.9048052804378,255.9048052804378,-26.527515543948443,-26.527515543948443,-26.527515543948443,-4.309793508102279,-4.309793508102279,-4.309793508102279,-22.217722035846165,-22.217722035846165,-22.217722035846165,0.0,0.0,0.0,229.37728973648936
374,2021-06-28,256.7560235830909,196.21820590162588,271.5923297065623,256.7560235830909,256.7560235830909,-22.284840034326017,-22.284840034326017,-22.284840034326017,-2.3814169279968507,-2.3814169279968507,-2.3814169279968507,-19.903423106329168,-19.903423106329168,-19.903423106329168,0.0,0.0,0.0,234.47118354876488
375,2021-06-29,257.03976301730864,197.04585409359996,272.7589452599782,257.03976301730864,257.03976301730864,-22.179695948583344,-22.179695948583344,-22.179695948583344,-3.151868467158965,-3.151868467158965,-3.151868467158965,-19.027827481424378,-19.027827481424378,-19.027827481424378,0.0,0.0,0.0,234.8600670687253
376,2021-06-30,257.32350245152634,200.92367607659702,275.02366310618567,257.32350245152634,257.32350245152634,-21.004473638790973,-21.004473638790973,-21.004473638790973,-2.8959758353027327,-2.8959758353027327,-2.8959758353027327,-18.10849780348824,-18.10849780348824,-18.10849780348824,0.0,0.0,0.0,236.31902881273535
377,2021-07-01,257.60724188574403,200.1665406308701,274.512979017871,257.60724188574403,257.60724188574403,-20.972467950447026,-20.972467950447026,-20.972467950447026,-3.8198421788977024,-3.8198421788977024,-3.8198421788977024,-17.152625771549324,-17.152625771549324,-17.152625771549324,0.0,0.0,0.0,236.634773935297
378,2021-07-02,257.8909813199617,201.81675071129024,274.1905714976301,257.8909813199617,257.8909813199617,-20.478332211792797,-20.478332211792797,-20.478332211792797,-4.3097935080946845,-4.3097935080946845,-4.3097935080946845,-16.168538703698108,-16.168538703698108,-16.168538703698108,0.0,0.0,0.0,237.41264910816892
379,2021-07-06,259.0259390568326,206.8218446926633,285.18588522849353,259.0259390568326,259.0259390568326,-15.292516356599686,-15.292516356599686,-15.292516356599686,-3.151868467161667,-3.151868467161667,-3.151868467161667,-12.14064788943802,-12.14064788943802,-12.14064788943802,0.0,0.0,0.0,243.73342270023292
380,2021-07-07,259.3096849864159,206.9028169927659,282.4145625062902,259.3096849864159,259.3096849864159,-14.056252698280309,-14.056252698280309,-14.056252698280309,-2.8959758353036915,-2.8959758353036915,-2.8959758353036915,-11.160276862976614,-11.160276862976614,-11.160276862976614,0.0,0.0,0.0,245.2534322881356
381,2021-07-08,259.5934309159992,211.541937642022,283.1947774361393,259.5934309159992,259.5934309159992,-14.02925744319075,-14.02925744319075,-14.02925744319075,-3.81984217889912,-3.81984217889912,-3.81984217889912,-10.209415264291628,-10.209415264291628,-10.209415264291628,0.0,0.0,0.0,245.56417347280845
382,2021-07-09,259.8771768455825,208.95182603172307,285.6439705975091,259.8771768455825,259.8771768455825,-13.606059213836028,-13.606059213836028,-13.606059213836028,-4.3097935080927785,-4.3097935080927785,-4.3097935080927785,-9.296265705743249,-9.296265705743249,-9.296265705743249,0.0,0.0,0.0,246.27111763174645
383,2021-07-12,260.72841463433235,214.4379613016447,289.6083252958274,260.72841463433235,260.72841463433235,-9.229313875951092,-9.229313875951092,-9.229313875951092,-2.3814169280133264,-2.3814169280133264,-2.3814169280133264,-6.847896947937767,-6.847896947937767,-6.847896947937767,0.0,0.0,0.0,251.49910075838125
384,2021-07-13,261.01216056391564,215.12647464199856,290.0638459023948,261.01216056391564,261.01216056391564,-9.295487628951289,-9.295487628951289,-9.295487628951289,-3.1518684671580557,-3.1518684671580557,-3.1518684671580557,-6.143619161793232,-6.143619161793232,-6.143619161793232,0.0,0.0,0.0,251.71667293496435
385,2021-07-14,261.29590649349893,217.16392345960608,291.23596343648626,261.29590649349893,261.29590649349893,-8.394953960729007,-8.394953960729007,-8.394953960729007,-2.8959758353025404,-2.8959758353025404,-2.8959758353025404,-5.498978125426467,-5.498978125426467,-5.498978125426467,0.0,0.0,0.0,252.90095253276994
386,2021-07-15,261.5796524230822,213.79693373016218,288.11909588120227,261.5796524230822,261.5796524230822,-8.733783448379807,-8.733783448379807,-8.733783448379807,-3.8198421788905343,-3.8198421788905343,-3.8198421788905343,-4.913941269489271,-4.913941269489271,-4.913941269489271,0.0,0.0,0.0,252.84586897470243
387,2021-07-16,261.8633983526655,218.32833912961652,290.40430521514526,261.8633983526655,261.8633983526655,-8.696823899560004,-8.696823899560004,-8.696823899560004,-4.309793508079496,-4.309793508079496,-4.309793508079496,-4.387030391480507,-4.387030391480507,-4.387030391480507,0.0,0.0,0.0,253.1665744531055
388,2021-07-19,262.7146361414154,219.76132593435173,293.3529809765881,262.7146361414154,262.7146361414154,-5.502491953151886,-5.502491953151886,-5.502491953151886,-2.381416927987286,-2.381416927987286,-2.381416927987286,-3.121075025164601,-3.121075025164601,-3.121075025164601,0.0,0.0,0.0,257.2121441882635
389,2021-07-20,262.9983820709987,216.87198766989113,294.0638898283697,262.9983820709987,262.9983820709987,-5.9393344664447465,-5.9393344664447465,-5.9393344664447465,-3.1518684671607575,-3.1518684671607575,-3.1518684671607575,-2.787465999283989,-2.787465999283989,-2.787465999283989,0.0,0.0,0.0,257.05904760455394
390,2021-07-21,263.28212800058196,221.4820101721565,295.9372532083506,263.28212800058196,263.28212800058196,-5.383855708877032,-5.383855708877032,-5.383855708877032,-2.8959758353034997,-2.8959758353034997,-2.8959758353034997,-2.4878798735735326,-2.4878798735735326,-2.4878798735735326,0.0,0.0,0.0,257.8982722917049
391,2021-07-22,263.56587393016525,222.4841531718803,295.5356923838752,263.56587393016525,263.56587393016525,-6.0354111855086146,-6.0354111855086146,-6.0354111855086146,-3.819842178893703,-3.819842178893703,-3.819842178893703,-2.2155690066149125,-2.2155690066149125,-2.2155690066149125,0.0,0.0,0.0,257.53046274465663
392,2021-07-23,263.8496198597486,222.2707837359534,296.40604164132736,263.8496198597486,263.8496198597486,-6.27348595440231,-6.27348595440231,-6.27348595440231,-4.309793508077591,-4.309793508077591,-4.309793508077591,-1.963692446324719,-1.963692446324719,-1.963692446324719,0.0,0.0,0.0,257.5761339053463
393,2021-07-26,264.70085764849847,221.92630491094275,299.22162685561585,264.70085764849847,264.70085764849847,-3.647182396802634,-3.647182396802634,-3.647182396802634,-2.3814169279955237,-2.3814169279955237,-2.3814169279955237,-1.2657654688071105,-1.2657654688071105,-1.2657654688071105,0.0,0.0,0.0,261.05367525169584
394,2021-07-27,264.98460357808176,227.1356089585895,299.61273138225596,264.98460357808176,264.98460357808176,-4.185229330693647,-4.185229330693647,-4.185229330693647,-3.151868467150832,-3.151868467150832,-3.151868467150832,-1.0333608635428144,-1.0333608635428144,-1.0333608635428144,0.0,0.0,0.0,260.79937424738813
395,2021-07-28,265.26834950766505,221.40463519423025,300.5001063844159,265.26834950766505,265.26834950766505,-3.6894806122543247,-3.6894806122543247,-3.6894806122543247,-2.895975835301929,-2.895975835301929,-2.895975835301929,-0.793504776952396,-0.793504776952396,-0.793504776952396,0.0,0.0,0.0,261.5788688954107
396,2021-07-29,265.55209543724834,225.1718372459542,300.065600858214,265.55209543724834,265.55209543724834,-4.362923081141189,-4.362923081141189,-4.362923081141189,-3.819842178895122,-3.819842178895122,-3.819842178895122,-0.5430809022460675,-0.5430809022460675,-0.5430809022460675,0.0,0.0,0.0,261.1891723561072
397,2021-07-30,265.83584136683163,223.01452600017356,296.6195599089171,265.83584136683163,265.83584136683163,-4.589822100775001,-4.589822100775001,-4.589822100775001,-4.309793508104691,-4.309793508104691,-4.309793508104691,-0.2800285926703104,-0.2800285926703104,-0.2800285926703104,0.0,0.0,0.0,261.24601926605663
398,2021-08-02,266.6870791555815,230.54169946319644,304.62986968849464,266.6870791555815,266.6870791555815,-1.7918122283373268,-1.7918122283373268,-1.7918122283373268,-2.381416928003762,-2.381416928003762,-2.381416928003762,0.5896046996664347,0.5896046996664347,0.5896046996664347,0.0,0.0,0.0,264.89526692724417
399,2021-08-03,266.9708250851648,226.74797341085915,299.6558459286286,266.9708250851648,266.9708250851648,-2.2489142657695274,-2.2489142657695274,-2.2489142657695274,-3.1518684671535357,-3.1518684671535357,-3.1518684671535357,0.9029542013840087,0.9029542013840087,0.9029542013840087,0.0,0.0,0.0,264.72191081939525
400,2021-08-04,267.2545710147481,227.236452248967,303.8265067841573,267.2545710147481,267.2545710147481,-1.6717002298352626,-1.6717002298352626,-1.6717002298352626,-2.8959758353028886,-2.8959758353028886,-2.8959758353028886,1.2242756054676263,1.2242756054676263,1.2242756054676263,0.0,0.0,0.0,265.5828707849128
401,2021-08-05,267.53831694433137,225.3588284579468,305.1878068958077,267.53831694433137,267.53831694433137,-2.269463721109313,-2.269463721109313,-2.269463721109313,-3.819842178896539,-3.819842178896539,-3.819842178896539,1.5503784577872257,1.5503784577872257,1.5503784577872257,0.0,0.0,0.0,265.26885322322204
402,2021-08-06,267.82206287391466,227.28455936190093,302.0571915526422,267.82206287391466,267.82206287391466,-2.4320791913424626,-2.4320791913424626,-2.4320791913424626,-4.309793508097096,-4.309793508097096,-4.309793508097096,1.8777143167546329,1.8777143167546329,1.8777143167546329,0.0,0.0,0.0,265.3899836825722
403,2021-08-09,268.67330066266453,231.1010756252316,304.55896730613,268.67330066266453,268.67330066266453,0.44933863054493606,0.44933863054493606,0.44933863054493606,-2.3814169280031536,-2.3814169280031536,-2.3814169280031536,2.8307555585480895,2.8307555585480895,2.8307555585480895,0.0,0.0,0.0,269.1226392932095
404,2021-08-10,268.9570465922478,231.02777091327877,303.2229307014397,268.9570465922478,268.9570465922478,-0.02398157988241151,-0.02398157988241151,-0.02398157988241151,-3.1518684671618975,-3.1518684671618975,-3.1518684671618975,3.127886887279486,3.127886887279486,3.127886887279486,0.0,0.0,0.0,268.93306501236543
405,2021-08-11,269.24079252183117,232.19813538639644,307.0885403326902,269.24079252183117,269.24079252183117,0.5146571371656414,0.5146571371656414,0.5146571371656414,-2.895975835301317,-2.895975835301317,-2.895975835301317,3.4106329724669586,3.4106329724669586,3.4106329724669586,0.0,0.0,0.0,269.7554496589968
406,2021-08-12,269.52453845141446,231.64978300112224,308.09153762377144,269.52453845141446,269.52453845141446,-0.14213224201130498,-0.14213224201130498,-0.14213224201130498,-3.819842178899709,-3.819842178899709,-3.819842178899709,3.677709936888404,3.677709936888404,3.677709936888404,0.0,0.0,0.0,269.38240620940314
407,2021-08-13,269.80828438099775,230.0838895176089,307.688168266511,269.80828438099775,269.80828438099775,-0.38097026753498653,-0.38097026753498653,-0.38097026753498653,-4.309793508089501,-4.309793508089501,-4.309793508089501,3.9288232405545145,3.9288232405545145,3.9288232405545145,0.0,0.0,0.0,269.4273141134628
408,2021-08-16,270.6595221697476,236.01114798457598,310.6082081765746,270.6595221697476,270.6595221697476,2.2185453726844004,2.2185453726844004,2.2185453726844004,-2.381416928002545,-2.381416928002545,-2.381416928002545,4.599962300686945,4.599962300686945,4.599962300686945,0.0,0.0,0.0,272.878067542432
