date,open,high,low,close,volume,raw_close,change_percent,avg_vol_20d
26/02/2020,52.16666,54.22066,51.74066,51.92,212307591,778.8,-2.64,365704718.8
27/02/2020,48.66666,49.318,44.6,45.26666,364157384,678.9999,-12.81,370250084.6
28/02/2020,41.98,46.03466,40.768,44.53266,368462504,667.9899,-1.62,366918950.8
02/03/2020,47.41734,49.57934,45.778,49.57466,302924837,743.6199,11.32,370275739.9
03/03/2020,53.66666,53.79866,47.7407,49.70066,386759983,745.5099,0.25,354188615.6
04/03/2020,50.93068,51.10134,48.31564,49.96668,225734690,749.5002,0.54,319771280.6
05/03/2020,48.25134,49.71668,47.87134,48.30266,162789893,724.5399,-3.33,291592896.8
06/03/2020,46.00026,47.13334,45.618,46.89866,189943792,703.4799,-2.91,271179522.2
09/03/2020,40.35934,44.19986,40.33334,40.53332,256106089,607.9998,-13.57,271187187.2
10/03/2020,43.962,44.53334,40.53332,43.022,233916590,645.33,6.14,264366147.5
11/03/2020,42.68,43.572,40.86666,42.282,201203841,634.23,-1.72,265653237.5
12/03/2020,38.726,39.63334,36.41666,37.37,283635753,560.55,-11.62,270818173
13/03/2020,39.66666,40.50466,33.46666,36.44134,339603765,546.6201,-2.49,268081348.1
16/03/2020,31.29998,32.99134,29.478,29.67134,307341901,445.0701,-18.58,271678160.4
17/03/2020,29.334,31.45666,26.4,28.68,359918684,430.2,-3.34,277150318.4
18/03/2020,25.93334,26.99066,23.36734,24.08134,356792384,361.2201,-16.03,275922717.7
19/03/2020,24.9798,30.13334,23.89734,28.50934,452931895,427.6401,18.39,285343144.8
20/03/2020,29.21334,31.8,28.386,28.502,424282511,427.53,-0.03,295802683.3
23/03/2020,28.90666,29.46666,27.36666,28.95266,246818254,434.2899,1.58,296749476.5
24/03/2020,31.82,34.246,31.6,33.66666,343427505,504.9999,16.28,300952992.3
25/03/2020,36.35,37.13334,34.074,35.95,318341266,539.25,6.78,306254676.1
26/03/2020,36.49266,37.33334,34.15,35.21066,261331189,528.1599,-2.06,301113366.3
27/03/2020,33.66666,35.05334,32.93534,34.29066,215661141,514.3599,-2.61,293473298.2
30/03/2020,34.01734,34.44314,32.74866,33.47534,179971042,502.1301,-2.38,287325608.4
31/03/2020,33.41666,36.19734,33.13334,34.93334,266572338,524.0001,4.36,281316226.2
01/04/2020,33.6,34.26366,31.67334,32.104,200297691,481.56,-8.1,280044376.2
02/04/2020,32.06866,32.95066,29.76,30.298,297876467,454.47,-5.63,286798704.9
03/04/2020,33.96666,34.366,31.226,32.00068,338431185,480.0102,5.62,294223074.6
06/04/2020,34.08,34.73334,33.19734,34.416,223527590,516.24,7.55,292594149.6
07/04/2020,36.33334,37.66666,35.48934,36.36334,268796673,545.4501,5.66,294338153.8
08/04/2020,36.94666,37.1472,35.55534,36.58934,189840292,548.8401,0.62,293769976.3
09/04/2020,37.47266,38.34546,37.14066,38.2,204749991,573,4.4,289825688.2
13/04/2020,39.344,43.46668,38.702,43.39666,337131285,650.9499,13.6,289702064.2
14/04/2020,46.598,49.45866,46.162,47.326,458647630,709.89,9.05,297267350.7
15/04/2020,49.46668,50.20866,47.33334,48.65534,353654984,729.8301,2.81,296954165.7
16/04/2020,47.796,50.63,47.11434,49.68066,309867871,745.2099,2.11,294607940
17/04/2020,51.48534,51.66334,49.844,50.25934,196923441,753.8901,1.16,281807517.3
20/04/2020,48.84668,51.038,47.48066,49.75734,221195540,746.3601,-1,271653168.8
21/04/2020,48.67466,50.222,44.91934,45.78134,303136307,686.7201,-7.99,274469071.4
22/04/2020,46.932,48.93334,45.914,48.80734,213372456,732.1101,6.61,267966319
23/04/2020,48.50666,48.93334,46.87534,47.042,198550491,705.63,-3.62,261976780.2
24/04/2020,47.38734,48.71534,46.54534,48.34334,198564141,725.1501,2.77,258838427.8
27/04/2020,49.174,53.29932,49,53.25,310221571,798.75,10.15,263566449.3
28/04/2020,53.04266,53.66666,50.446,51.27468,228329390,769.1202,-3.71,265984366.7
29/04/2020,52.678,53.54666,52.21066,53.36734,243239674,800.5101,4.08,264817733.5
30/04/2020,57.01268,57.988,50.9,52.12534,427077701,781.8801,-2.33,276156734
01/05/2020,50.33334,51.518,45.536,46.75468,487977114,701.3202,-10.3,285661766.4
04/05/2020,46.73334,50.8,46.53334,50.746,288556307,761.19,8.54,283168022.5
05/05/2020,52.65266,53.26134,50.812,51.214,254874889,768.21,0.92,284735387.4
06/05/2020,51.76666,52.65334,50.74066,52.172,166848428,782.58,1.87,279637975.2
07/05/2020,51.814,53.09334,51.49,52.00266,172915342,780.0399,-0.32,278791727.7
08/05/2020,52.918,54.93332,52.46734,54.628,241951339,819.42,5.05,280651795.1
11/05/2020,52.70066,54.93332,52.33334,54.086,247793989,811.29,-0.99,276184930.3
12/05/2020,55.13334,56.21934,53.86666,53.96066,238603655,809.4099,-0.23,265182731.5
13/05/2020,54.722,55.06666,50.88666,52.73066,285982337,790.9599,-2.28,261799099.2
14/05/2020,52,53.55734,50.93334,53.55534,205232856,803.3301,1.56,256567348.4
15/05/2020,52.69,53.6699,52.4368,53.278,157776428,799.17,-0.52,254609997.8
18/05/2020,55.18534,55.648,53.592,54.242,175471492,813.63,1.81,252323795.4
19/05/2020,54.34466,54.80466,53.73868,53.86734,144547824,808.0101,-0.69,244394371.2
20/05/2020,54.7,55.06666,54.12,54.37066,109639060,815.5599,0.93,239207701.4
21/05/2020,54.4,55.5,53.06666,55.17334,183818692,827.6001,1.48,238471111.5
22/05/2020,54.8116,55.452,54.13334,54.45868,149812133,816.8802,-1.3,236033511.1
26/05/2020,55.63334,55.64,54.38034,54.59134,121346035,818.8701,0.24,226589734.3
27/05/2020,54.724,55.18066,52.33334,54.682,173242942,820.23,0.17,223835411.9
28/05/2020,54.234,54.98332,53.446,53.72066,109136590,805.8099,-1.76,217130257.7
29/05/2020,53.91666,55.66666,53.614,55.66666,177187342,834.9999,3.62,204635739.7
01/06/2020,57.2,59.93332,56.94,59.87334,226279490,898.1001,7.56,191550858.5
02/06/2020,59.64666,60.57734,58.06666,58.77066,203483991,881.5599,-1.84,187297242.7
03/06/2020,59.208,59.86266,58.67334,58.864,119242030,882.96,0.16,180515599.8
04/06/2020,59.32532,59.71666,57.22934,57.62534,133315689,864.3801,-2.1,178838962.8
05/06/2020,58.52266,59.10134,57.74666,59.044,117178750,885.66,2.46,176052133.2
08/06/2020,61.26666,63.33334,60.61066,63.328,212620941,949.92,7.26,174585613.3
09/06/2020,62.66734,63.62932,61.5954,62.71134,170822242,940.6701,-0.97,170737026
10/06/2020,66.12534,68.49866,65.5,68.33666,278451138,1025.0499,8.97,172729400.1
11/06/2020,66.01334,67.93066,64.8,64.856,238747190,972.84,-5.09,170367642.8
12/06/2020,65.33334,65.86534,60.84,62.352,251450524,935.28,-3.86,172678526.2
15/06/2020,61.186,66.58934,60.56666,66.06,235457675,990.9,5.95,176562588.5
16/06/2020,67.45666,67.52534,64.15934,65.47534,210766191,982.1301,-0.89,178327323.5
17/06/2020,65.84734,67,65.50474,66.11934,148361993,991.7901,0.98,178518031.9
18/06/2020,66.86666,67.94666,66.29806,66.93066,146279034,1003.9599,1.23,180350030.6
19/06/2020,67.51866,67.73134,66.08934,66.72666,130196229,1000.8999,-0.3,177668907.5
22/06/2020,66.66334,67.25866,66.00134,66.288,95435246,994.32,-0.66,174950063.1
23/06/2020,66.592,67.46666,66.26734,66.78534,95479061,1001.7801,0.75,173656714.4
24/06/2020,66.274,66.72566,63.54276,64.05666,164393843,960.8499,-4.09,173214259.5
25/06/2020,63.618,65.732,62.47666,65.732,138818229,985.98,2.62,174698341.4
26/06/2020,66.31866,66.33334,63.658,63.98266,132823614,959.7399,-2.66,172480155
29/06/2020,64.60068,67.33334,63.23468,67.29,135396054,1009.35,5.17,167935983.2
30/06/2020,67.1,72.51266,66.91534,71.98734,253777489,1079.8101,6.98,170450658.1
01/07/2020,72.2,75.68866,72.03334,74.642,199903491,1119.63,3.69,174483731.2
02/07/2020,81.432,81.86668,79.04,80.57734,258751774,1208.6601,7.95,180755535.4
06/07/2020,85.11268,91.85268,84.40294,91.43868,308547871,1371.5802,13.48,190323991.5
07/07/2020,93.66734,95.3,89.114,92.65734,322344856,1389.8601,1.33,195810187.2
08/07/2020,93.66668,94.484,87.42268,91.05868,244669654,1365.8802,-1.73,199502557.8
09/07/2020,93.13268,93.904,90.08534,92.952,175763992,1394.28,2.08,194368200.5
10/07/2020,93.06668,103.261,91.734,102.97668,350063250,1544.6502,10.78,199934003.5
13/07/2020,110.6,119.666,98.074,99.804,584780359,1497.06,-3.08,216600495.3
14/07/2020,103.73334,106,95.4,101.12,351272100,1516.8,1.32,222391216.5
15/07/2020,102.86668,103.33334,97.13334,103.06734,245517454,1546.0101,1.93,224128779.7
16/07/2020,98.47734,102.114,97.73334,100.04268,214511856,1500.6402,-2.93,227436272.8
17/07/2020,100.89668,102.50068,99.33334,100.056,139949574,1500.84,0.01,227119799.8
20/07/2020,101.26734,110,99.2,109.53334,256820524,1643.0001,9.47,233451014.6
21/07/2020,109.32868,111.66668,103.86668,104.55734,242359189,1568.3601,-4.54,240797211.7
22/07/2020,106.6,108.428,104.13334,106.15534,212416191,1592.3301,1.53,246644068.2
23/07/2020,111.93,112.6,98.718,100.87134,364927484,1513.0701,-4.98,256670750.3
24/07/2020,94.40068,97.66668,91.10268,94.46668,290949272,1417.0002,-6.35,264277302.4
27/07/2020,95.66668,103.196,94.2,102.64,240730054,1539.6,8.65,269672624.4
28/07/2020,100.26668,104.31334,98.29468,98.43268,237130475,1476.4902,-4.1,274759345.5
29/07/2020,100.06668,102.32068,99.13334,99.94068,141403389,1499.1102,1.53,269140640.5
30/07/2020,99.2,100.88268,98.06668,99.166,114315595,1487.49,-0.78,264861245.7
31/07/2020,101,101.13668,94.732,95.384,183704392,1430.76,-3.81,261108876.6
03/08/2020,96.61334,100.654,96.29234,99,132140184,1485,3.79,252288492.2
04/08/2020,99.66734,101.82734,97.46668,99.13334,126224844,1487.0001,0.13,242482491.6
05/08/2020,99.53268,99.9892,97.88734,99.00134,74670222,1485.0201,-0.13,233982520
06/08/2020,99.38868,101.154,98.484,99.30534,89884691,1489.5801,0.31,229688555
07/08/2020,99.96914,99.98334,94.334,96.84734,133446294,1452.7101,-2.48,218857707.2
10/08/2020,96.53334,97.16668,92.38934,94.57134,112833955,1418.5701,-2.35,195260387
11/08/2020,93.06668,94.66668,91,91.626,129387504,1374.39,-3.11,184166157.2
12/08/2020,98,105.66668,95.66668,103.65068,328482436,1554.7602,13.12,188314406.3
13/08/2020,107.4,110.07868,104.484,108.06668,306379667,1621.0002,4.26,192907796.8
14/08/2020,110.99934,111.25334,108.44268,110.04734,188664142,1650.7101,1.83,195343525.2
17/08/2020,111.8,123.05734,111.522,122.376,303634787,1835.64,11.2,197684238.4
18/08/2020,126.59934,128.26,123.00734,125.806,247117339,1887.09,2.8,197922145.9
19/08/2020,124.33334,127.4,122.74734,125.23534,183079942,1878.5301,-0.45,196455333.4
20/08/2020,124.04534,134.79934,123.804,133.45534,309177001,2001.8301,6.56,193667809.3
21/08/2020,136.31734,139.69934,135.00334,136.66534,322343401,2049.9801,2.41,195237515.7
24/08/2020,141.75168,141.93334,128.50134,134.28,300954272,2014.2,-1.75,198248726.6
25/08/2020,131.65934,135.19668,131.2,134.88934,159883343,2023.3401,0.45,194386370
26/08/2020,137.33334,144.4,136.9086,143.54468,213590691,2153.1702,6.42,197995735.1
27/08/2020,145.364,153.04,142.83334,149.25,355395569,2238.75,3.97,210049733.8
28/08/2020,153.008,154.566,145.768,147.56,301217657,2213.4,-1.13,215925397.1
31/08/2020,148.2033333,166.7133333,146.7033333,166.1066667,355123184,498.32,12.57,227074547.1
01/09/2020,167.38,167.4966667,156.8366667,158.35,270358258,475.05,-4.67,234281217.8
02/09/2020,159.6633333,159.68,135.0402,149.1233333,288528367,447.37,-5.83,244974125
03/09/2020,135.7433333,143.9333333,134,135.6666667,262788250,407,-9.02,253619303
04/09/2020,134.27,142.6666667,124.0067,139.44,330965708,418.32,2.78,263495273.7
08/09/2020,118.6666667,122.9133333,109.96,110.07,346397075,330.21,-21.06,275173429.7
09/09/2020,118.8666667,123,113.8366667,122.0933333,238397291,366.28,10.92,280623919
10/09/2020,128.7366667,132.9966667,120.1866667,123.78,254791820,371.34,1.38,276939388.2
11/09/2020,127.3133333,127.5,120.1666667,124.24,182152366,372.72,0.37,270728023.2
14/09/2020,126.9833333,140,124.4333333,139.8733333,249061820,419.62,12.58,273747907.1
15/09/2020,145.52,153.98,143.5666667,149.92,291894694,449.76,7.18,273160902.4
16/09/2020,146.6233333,152.5966667,145.1033333,147.2533333,217640268,441.76,-1.78,271687048.9
17/09/2020,138.5333333,145.93,136.0000333,141.1433333,230337461,423.43,-4.15,274049924.8
18/09/2020,149.3133333,150.3333333,142.9333333,147.3833333,259220428,442.15,4.42,271552096.2
21/09/2020,151.0433333,151.8933333,135.69,149.7966667,328430381,449.39,1.64,271856445.2
22/09/2020,143.2,145.92,139.2000333,141.41,238742384,424.23,-5.6,268745850.8
23/09/2020,135.0533333,137.3833333,125.2933667,126.7866667,285222532,380.36,-10.34,275012810.2
24/09/2020,121.2666667,133.1666667,117.1,129.2633333,289683157,387.79,1.95,278817433.5
25/09/2020,131.1566667,136.2441,130.4333333,135.78,201625377,407.34,5.04,271128923.9
28/09/2020,141.54,142.6933333,138.5166667,140.4,149158673,421.2,3.4,263525974.7
29/09/2020,138.6666667,142.8333333,137.2,139.69,151024190,419.07,-0.51,253321025
30/09/2020,140.44,144.6433333,140.1566667,143.0033333,144436694,429.01,2.37,247024946.8
01/10/2020,146.92,149.6266667,144.8066667,149.3866667,152224343,448.16,4.46,240209745.6
02/10/2020,140.4633333,146.3766667,138.3333333,138.3633333,214290087,415.09,-7.38,237784837.5
05/10/2020,141.1166667,144.5466667,139.7766667,141.8933333,134168375,425.68,2.55,227944970.8
06/10/2020,141.2633333,142.9266333,135.35,137.9933333,147438770,413.98,-2.75,217997055.6
07/10/2020,139.9566667,143.3,137.9483333,141.7666667,129383129,425.3,2.73,212546347.5
08/10/2020,146.1466667,146.3333333,141.7666667,141.9733333,121263359,425.92,0.15,205869924.4
09/10/2020,143.3766667,144.8633,142.1533667,144.6666667,86776977,434,1.9,201101155
12/10/2020,147.3333333,149.58,146.1933333,147.4333333,116373384,442.3,1.91,194466733.2
13/10/2020,147.7833333,149.63,145.5333333,148.8833333,103391013,446.65,0.98,185041549.1
14/10/2020,149.9266667,155.3,149.1166667,153.7666667,144136169,461.3,3.28,181366344.2
15/10/2020,150.1033333,152.19,147.5,149.6266667,107017053,448.88,-2.69,175200323.8
16/10/2020,151.48,151.9833,146.2833333,146.5566667,98327634,439.67,-2.05,167155684.1
19/10/2020,148.7466667,149,142.9566667,143.61,108863517,430.83,-2.01,156177340.9
20/10/2020,143.9166667,143.9166667,139.6833667,140.6466667,94968858,421.94,-2.06,148988664.6
21/10/2020,140.9,144.3166667,140.4166667,140.88,97111380,422.64,0.17,139583107
22/10/2020,147.3066667,148.41,141.5033333,141.93,119979570,425.79,0.75,131097927.6
23/10/2020,140.6133333,140.9619667,135.7933667,140.21,101150937,420.63,-1.21,126074205.6
26/10/2020,137.21,141.92,136.6666667,140.0933333,84717478,420.28,-0.08,122852145.9
27/10/2020,141.2533333,143.5,140.0333333,141.56,68059528,424.68,1.05,118703912.8
28/10/2020,138.8266667,139.5333333,135.3333333,135.34,76354222,406.02,-4.39,115299789.2
29/10/2020,136.6533333,139.3533333,135.4866667,136.9433333,67965931,410.83,1.18,111086868.6
30/10/2020,135.6318,135.8638333,126.37,129.3466667,127762919,388.04,-5.55,106760510.2
02/11/2020,131.3333333,135.6599667,130.7666667,133.5033333,87063354,400.51,3.21,104405259.1
03/11/2020,136.5766667,142.59,135.5633333,141.3,103055154,423.9,5.84,102186078.3
04/11/2020,143.54,145.1333333,139.0333333,140.3266667,96429180,420.98,-0.69,100538380.9
05/11/2020,142.7666667,146.6666667,141.3333667,146.03,85243558,438.09,4.06,98737390.8
06/11/2020,145.3666667,145.5233333,141.4266667,143.3166667,65118028,429.95,-1.86,97654443.35
09/11/2020,146.5,150.8333333,140.3333333,140.42,104499090,421.26,-2.02,97060728.65
10/11/2020,140.03,140.03,132.0100333,136.7866667,90852660,410.36,-2.59,96433811
11/11/2020,138.8166667,139.565,136.86,139.0433333,52073161,417.13,1.65,91830660.6
12/11/2020,138.35,141,136.5066667,137.2533333,59821498,411.76,-1.29,89470882.85
13/11/2020,136.95,137.5106333,133.8866667,136.1666667,59491048,408.5,-0.79,87529053.55
16/11/2020,136.31,137.4833333,134.6956,136.03,80515921,408.09,-0.1,86111673.75
17/11/2020,153.39,154,144.3366667,147.2033333,183564838,441.61,8.21,90541472.75
18/11/2020,149.45,165.3333333,147.8333667,162.2133333,234132041,486.64,10.2,97392505.8
19/11/2020,164,169.5370667,162.5233333,166.4233333,187426051,499.27,2.6,100764829.9
20/11/2020,165.9966667,167.5,163.02,163.2033333,98735763,489.61,-1.93,100644071.2
23/11/2020,167.8333333,175.3333333,167.2633333,173.95,150780899,521.85,6.58,103947242.2
24/11/2020,180.1333333,186.6633333,175.4,185.1266667,160945459,555.38,6.43,108591538.8
25/11/2020,183.3533333,191.3333333,181.79,191.3333333,146790476,574,3.35,112113351.5
27/11/2020,193.72,199.5933333,192.8166667,195.2533333,112683231,585.76,2.05,114349216.5
30/11/2020,200.7366667,202.6,184.8366667,189.2,189009136,567.6,-3.1,117411527.3
01/12/2020,199.1966667,199.2833333,190.6833333,194.92,121148492,584.76,3.02,119115784.2
02/12/2020,185.48,190.5133333,180.4033333,189.6066667,143326940,568.82,-2.73,121129373.5
03/12/2020,196.6733333,199.6566667,194.1433333,197.7933333,127655996,593.38,4.32,122690714.3
04/12/2020,197.0033333,199.68,195.1666667,199.68,88203930,599.04,0.95,122838732.9
07/12/2020,201.6399,216.2618667,201.0166667,213.92,168929128,641.76,7.13,128029287.9
08/12/2020,208.5016667,217.0933333,206.1666667,216.6266667,192795087,649.88,1.27,132444087.8
09/12/2020,217.8966667,218.1066667,196,201.4933333,213873579,604.48,-6.99,138595133.7
10/12/2020,191.4566667,209.25,188.78,209.0233333,201249438,627.07,3.74,146053947.6
11/12/2020,205.0033333,208,198.9333333,203.33,139424903,609.99,-2.72,150034117.8
14/12/2020,206.3333333,214.2499667,203.4000333,213.2766667,156121939,639.83,4.89,154865662.4
15/12/2020,214.4266667,215.6333333,207.9333333,211.0833333,135670673,633.25,-1.03,157623400
16/12/2020,209.41,210.8333333,201.6666667,207.59,126287423,622.77,-1.65,154759529.2
17/12/2020,209.3966667,219.6066667,206.5,218.6333333,168810418,655.9,5.32,151493448.1
18/12/2020,222.9666667,231.6666667,209.5133333,231.6666667,666378590,695,5.96,175441075
21/12/2020,222.08,222.8333333,215.3566667,216.62,174135781,649.86,-6.49,179211075.9
22/12/2020,216,216.6266667,204.7433333,213.4466667,155584918,640.34,-1.46,179451276.9
23/12/2020,210.7333333,217.1666333,207.5233667,215.3266667,99518904,645.98,0.88,176379949.1
24/12/2020,214.33,222.03,213.6666667,220.59,68596702,661.77,2.44,172470260.4
28/12/2020,224.8366667,227.1333333,220.2666667,221.23,96835680,663.69,0.29,171677882.9
29/12/2020,220.3333333,223.3,218.3333333,221.9966667,68732425,665.99,0.35,165664047.3
30/12/2020,224,232.2,222.7867667,231.5933333,128538056,694.78,4.32,166033525.5
31/12/2020,233.33,239.5733333,230.3733333,235.2233333,148949786,705.67,1.57,166314667.8
04/01/2021,239.82,248.1633,239.0631667,243.2566667,145914569,729.77,3.42,167227596.5
05/01/2021,241.22,246.9466667,239.7333333,245.0366667,96735501,735.11,0.73,167654175
06/01/2021,252.83,258,249.7,251.9933333,134099903,755.98,2.84,165912713.8
07/01/2021,259.2100333,272.3300333,258.4000333,272.0133333,154496855,816.04,7.94,163997802.2
08/01/2021,285.3333333,294.8300333,279.4633333,293.3400333,225166586,880.0201,7.84,164562452.5
11/01/2021,283.1333667,284.81,267.8741,270.3966667,178662451,811.19,-7.82,163433103.2
12/01/2021,277,289.3333333,275.7800333,283.1466667,138812153,849.44,4.72,163402465.7
13/01/2021,284.2533667,286.8233333,277.3333333,284.8033333,99937497,854.41,0.59,160593243.6
14/01/2021,281.13,287.6667,279.5833333,281.6667,93798981,845.0001,-1.1,158499659
15/01/2021,284,286.6333667,273.0333333,275.3866667,116332803,826.16,-2.23,158001928
19/01/2021,279.2666667,283.3333333,277.6667,281.5166667,76100938,844.55,2.23,153366454
20/01/2021,286.2466667,286.5,279.0933333,283.4833333,76997641,850.45,0.7,123897406.5
21/01/2021,285,285.24,280.4734,281.6633333,61794391,844.99,-0.64,118280337
22/01/2021,278.1033333,282.6667,276.2066667,282.2133333,60199498,846.64,0.2,113511066
25/01/2021,285,300.1333667,279.6067,293.6,123520190,880.8,4.03,114711130.3
26/01/2021,297.1266667,298.6333667,290.5333333,294.3633333,69394798,883.09,0.26,114751035.1
27/01/2021,290.1166667,297.1667,286.22,288.0533333,82001881,864.16,-2.14,114009345.2
28/01/2021,273.3333333,282.6667,267,278.4767,79134145,835.4301,-3.32,114529431.2
29/01/2021,276.6667,280.8033333,260.0333333,264.51,104972259,793.53,-5.02,113351141.3
01/02/2021,271.43,280.6667,265.1867,279.9366667,76174171,839.81,5.83,109712360.6
02/02/2021,281.56,293.5,280.7335333,290.93,73038619,872.79,3.93,106068563.1
03/02/2021,292.3400333,292.6933667,284.3548667,284.8966667,55030528,854.69,-2.07,103983314.4
04/02/2021,285,285.5,277.8066667,283.3300333,47437979,849.9901,-0.55,99650218.2
05/02/2021,281.6667,288.2566667,279.6566667,284.0766667,55699921,852.23,0.26,94710371.5
08/02/2021,289.89,292.5900333,284.9167,287.8066667,60485161,863.42,1.31,86476300.25
09/02/2021,285.04,286.6,280.5833333,283.1533333,45472949,849.46,-1.62,79816825.15
10/02/2021,281.2116667,281.6067,266.6733333,268.2733333,108648267,804.82,-5.26,78308630.85
11/02/2021,270.8133667,276.6266333,267.2416667,270.5533333,64868248,811.66,0.85,76555168.4
12/02/2021,267.0866667,272.4433667,261.7768667,272.04,71304931,816.12,0.55,75430465.9
16/02/2021,272.6667,273.6667,264.1466667,265.4066667,59406958,796.22,-2.44,72584173.65
17/02/2021,259.6966667,266.6133333,254.0033333,266.05,78236698,798.15,0.24,72690961.65
18/02/2021,260.3,264.8966667,258.7566667,262.4600333,53871181,787.3801,-1.35,71534638.65
19/02/2021,265,265.5966333,259.1233667,260.4333333,56874778,781.3,-0.77,71288658
22/02/2021,254.2133333,256.1667,236.7333333,238.1666667,111809154,714.5,-8.55,73869140.8
23/02/2021,220.71,237.8699667,206.3333333,232.9466667,199820643,698.84,-2.19,77684163.45
24/02/2021,237.2833333,248.3333333,231.39,247.34,110300856,742.02,6.18,79729466.35
25/02/2021,242.05,245.7355333,223.5266667,227.4066667,117071574,682.22,-8.06,81482951
26/02/2021,233.3333333,235.5666667,219.8366667,225.1666667,123267500,675.5,-0.99,83689618.75
01/03/2021,230.0366667,290.6667,228.35,239.4766667,81408718,718.43,6.36,82511441.7
02/03/2021,239.4266667,240.37,228.3333333,228.8133333,71196478,686.44,-4.45,82262557.05
03/03/2021,229.33,233.5666667,217.235,217.7333333,90623880,653.2,-4.84,83141820.1
04/03/2021,218.6,291.3133667,200,207.1466667,197758587,621.44,-4.86,90278223.05
05/03/2021,208.6866667,209.2806333,179.83,199.3166667,268189375,597.95,-3.78,101315792.9
08/03/2021,200.1833333,206.7083333,186.2633333,187.6666667,155360878,563,-5.84,106298840.7
09/03/2021,202.7266667,226.03,198.4033333,224.5266667,202569978,673.58,19.64,113403081.6
10/03/2021,233.4333333,239.2833333,218.3533333,222.6866667,181817011,668.06,-0.82,120220284.7
11/03/2021,233.1333333,234.1666667,225.7266667,233.2,108761658,699.6,4.72,120225954.2
12/03/2021,223.3333333,231.6266667,222.0464667,231.2433333,100751517,693.73,-0.84,122020117.7
15/03/2021,231.3633333,237.7266667,228.0133333,235.98,88270437,707.94,2.05,122868393
16/03/2021,234.45,235.9733333,223.6666667,225.6266667,96587007,676.88,-4.39,124727395.4
17/03/2021,218.9566667,234.5766667,217.0033333,233.9366667,121117343,701.81,3.68,126871427.7
18/03/2021,228.0966667,229.7433333,217.3333333,217.72,100107057,653.16,-6.93,129183221.5
19/03/2021,215.5333333,219.0766667,208.2067,218.29,128681936,654.87,0.26,132773579.4
22/03/2021,228.1966667,233.2066667,222.9166667,223.3333333,118536654,670,2.31,133109954.4
23/03/2021,225.2566667,225.9333333,219.17,220.72,91475604,662.16,-1.17,127692702.4
24/03/2021,222.6366667,222.6733333,210.0366667,210.09,101385501,630.27,-4.82,127246934.7
25/03/2021,204.3333333,215.1666667,203.1666667,213.4633333,117674541,640.39,1.61,127277083
26/03/2021,213.9566667,214.6066667,199.9633333,206.2366667,101558493,618.71,-3.39,126191632.7
29/03/2021,205.2133333,205.4933333,198.6733333,203.7633333,85910968,611.29,-1.2,126416745.2
30/03/2021,200.5833333,212.5533333,197.0033333,211.8733333,118297074,635.62,3.98,128771775
31/03/2021,215.54,224,213.7033333,222.6433333,100011864,667.93,5.08,129241174.2
01/04/2021,229.4566667,230.8067667,219.8066667,220.5833333,105895134,661.75,-0.93,124648001.5
05/04/2021,235.9033333,236.0533333,228.2333333,230.35,125528306,691.05,4.43,117514948.1
06/04/2021,230.1,232.1833333,227.1233333,230.54,84815518,691.62,0.08,113987680.1
07/04/2021,229,230.46,222.6133333,223.6566667,78928288,670.97,-2.99,107805595.6
08/04/2021,225.7933333,229.8499667,223.8816667,227.9333333,71772982,683.8,1.91,102303394.1
09/04/2021,225.9233333,226.99,223.1433333,225.6733333,64311268,677.02,-0.99,100080874.6
12/04/2021,228.5666667,234.9333333,227.3633333,233.9933333,87407007,701.98,3.69,99413649.1
13/04/2021,237.5666667,254.3333333,236.8866667,254.1066667,133958423,762.32,8.6,101698048.4
14/04/2021,256.9000333,260.2633333,242.6766667,244.0766667,147052298,732.23,-3.95,104221313
15/04/2021,247.7,247.8966667,240.4366667,246.2833333,83546698,738.85,0.9,102342780.7
16/04/2021,242.8833333,249.8033333,241.5333333,246.5933333,83938579,739.78,0.13,101534356.8
19/04/2021,239.8666667,241.8,230.6000333,238.21,119058687,714.63,-3.4,101053194.4
20/04/2021,239.14,245.75,236.895,239.6633333,106827114,718.99,0.61,100467717.4
21/04/2021,234.9233333,248.28,232.6666667,248.04,93646527,744.12,3.5,100576263.5
22/04/2021,247.1666667,251.2566667,239.3466667,239.8966667,106770783,719.69,-3.28,100845527.6
23/04/2021,239.9333333,245.7866667,238.4866667,243.1333333,85241665,729.4,1.35,99223883.8
26/04/2021,247,249.7666667,244.2017667,246.0666667,93115497,738.2,1.21,98801734
27/04/2021,239.32,241.3333333,234.4500333,234.9133333,88310997,704.74,-4.53,98921735.45
28/04/2021,232.1366667,236.1666667,231.2,231.4666667,66813151,694.4,-1.47,96347539.3
29/04/2021,233.17,234.0833333,222.8334,225.6666667,86536338,677,-2.51,95673763
30/04/2021,222.53,238.49,222.0466667,236.48,122276153,709.44,4.79,96492813.95
03/05/2021,234.6,235.3333333,226.8333333,228.3,81129421,684.9,-3.46,94272869.7
04/05/2021,226.3133333,227.8154667,219.2336667,224.5333333,89217957,673.6,-1.65,94492991.65
05/05/2021,227.02,228.4318333,222.4466667,223.6466667,65705671,670.94,-0.39,93831860.8
06/05/2021,226.92,227.0066667,216.6666667,221.18,83353855,663.54,-1.1,94410904.45
07/05/2021,221.9333333,230,220.0733333,224.1233333,70407502,672.37,1.33,94715716.15
10/05/2021,221.6333333,221.6833333,209.2033667,209.68,94177257,629.04,-6.44,95054228.65
